gene_id,091304_G,091305_G,091301_G,090902_G,042008_G,042005_G,042004_G,042002_G,042001_G
g7948.t1,0,0,0,0,0,0,0,0,0
g7949.t1,0,0,0,0,0,0,1,0,0
g795.t1,0,0,4,0,0,0,0,3,0
g7950.t1,0,0,0,0,5,24,53,26,29
g7951.t1,34,0,106,19,49,58,21,116,165
g7952.t1,0,0,1,34,27,34,95,97,438
g7953.t1,0,0,5,11,43,304,95,32,64
g7954.t1,0,0,0,0,0,0,0,0,0
g7955.t1,0,0,0,0,1,0,0,0,0
g7956.t1,0,0,0,0,0,0,0,4,0
g7957.t1,0,0,0,0,0,0,0,4,0
g7958.t1,0,0,0,0,0,0,0,0,0
g7959.t1,0,0,0,90,24,49,29,0,0
g796.t1,0,0,0,0,22,0,0,7,22
g7960.t1,37,0,4,133,365,242,156,648,113
g7961.t1,84,0,628,124,193,505,132,907,136
g7962.t1,0,0,0,0,472,0,5,26,59
g7963.t1,582,68,1929,355,4077,1863,319,2915,268
g7964.t1,0,0,0,0,0,0,0,0,0
g7965.t1,0,0,169,0,34,0,0,0,0
g7966.t1,0,0,0,0,0,0,0,0,0
g7967.t1,0,0,10,0,3,62,10,70,63
g7968.t1,211,466,122,103,151,189,468,594,415
g7969.t1,0,0,41,20,65,9,35,32,28
g797.t1,0,1,26,0,102,24,58,99,87
g7970.t1,0,0,0,0,2,1,0,0,14
g7971.t1,0,0,0,0,0,2,0,21,0
g7972.t1,171,0,224,118,1218,336,11,1026,162
g7973.t1,0,0,0,0,77,0,0,0,0
g7974.t1,0,0,0,0,106,0,0,0,18
g7975.t1,0,0,0,0,33,0,0,0,5
g7976.t1,0,0,0,0,2888,0,0,85,1267
g7977.t1,0,0,0,0,26,0,0,0,9
g7978.t1,0,0,0,0,0,0,0,0,0
g7979.t1,0,0,0,0,0,0,0,0,0
g798.t1,259,306,134,481,480,409,797,445,481
g7980.t1,0,0,0,0,0,0,2,0,0
g7981.t1,67,0,23,42,103,107,146,167,148
g7982.t1,216,512,1386,783,1016,979,1226,930,792
g7983.t1,0,0,0,0,27,17,30,4,59
g7984.t1,0,0,0,0,0,0,0,19,0
g7985.t1,0,0,0,0,0,0,0,0,0
g7986.t1,0,0,0,0,0,0,0,0,0
g7987.t1,6695,5470,13906,7415,22044,17541,15321,16485,11337
g7988.t1,316,102,650,233,795,673,1108,814,1096
g7989.t1,1221,555,3111,1556,2546,3859,4800,4793,1201
g799.t1,658,195,659,455,589,473,953,405,1019
g7990.t1,130,4,199,719,279,284,491,1039,59
g7991.t1,1704,2500,3835,4319,1576,6674,5548,12412,3853
g7992.t1,0,0,0,0,2,0,139,0,0
g7993.t1,0,0,0,0,3804,0,0,8,16277
g7994.t1,0,0,0,0,813,0,0,0,5190
g7995.t1,0,0,0,0,0,0,0,0,0
g7996.t1,175,0,0,65,264,39,0,16,241
g7997.t1,0,0,0,0,0,0,0,0,0
g7998.t1,1313,645,1828,211,168,365,155,689,28
g7999.t1,59,0,266,198,48,174,105,64,33
g8.t1,126,0,0,8,66,63,29,55,118
g80.t1,0,0,0,0,0,0,0,0,0
g800.t1,0,0,0,0,0,0,0,0,0
g800.t2,0,0,0,0,0,0,0,0,0
g8000.t1,0,0,0,0,0,0,0,0,0
g8000.t2,0,0,0,0,0,0,0,0,0
g8001.t1,30766,26922,66284,39151,28361,20301,16690,23997,3891
g8002.t1,22,0,72,0,26,37,0,24,44
g8003.t1,0,0,0,0,0,0,4,0,0
g8004.t1,2281,4738,7162,5424,3208,13686,9494,4907,561
g8005.t1,28,63,122,60,203,489,428,43,390
g8006.t1,1877,1476,3437,1212,434,651,581,2010,83
g8007.t1,3850,6637,9939,6770,1764,4604,3693,4610,822
g8008.t1,1682,692,931,541,742,577,402,1550,259
g8009.t1,0,0,0,0,0,13,242,0,0
g801.t1,0,0,0,0,0,0,0,0,0
g801.t2,0,0,0,0,0,0,0,0,0
g801.t3,0,0,0,0,0,6,0,3,8
g8010.t1,488,290,327,50,169,201,295,538,26
g8011.t1,1331,1037,4013,2366,2876,4076,4923,3434,2173
g8012.t1,0,0,0,0,0,0,0,0,0
g8013.t1,0,0,0,0,1,0,0,0,0
g8013.t2,0,0,0,0,1,5,8,0,9
g8014.t1,0,0,0,0,3,71,60,113,16
g8015.t1,24,0,289,76,123,193,300,113,36
g8016.t1,0,0,0,0,0,0,0,1,0
g8017.t1,0,0,0,0,0,0,0,0,0
g8018.t1,0,0,0,0,0,0,0,0,0
g8019.t1,0,0,0,0,0,0,0,0,0
g802.t1,994,316,1910,644,2018,1759,2518,987,1563
g8020.t1,0,0,0,0,0,19,0,0,0
g8021.t1,0,0,0,0,2,0,0,0,0
g8022.t1,0,0,0,0,0,0,0,0,0
g8023.t1,0,0,0,0,0,75,0,0,0
g8024.t1,1466,3078,6469,1111,22625,3916,2394,2885,3380
g8025.t1,0,0,0,0,1,0,0,0,2
g8026.t1,0,0,0,0,0,14,9,0,329
g8027.t1,0,0,0,0,0,0,0,0,0
g8028.t1,0,0,0,0,0,0,0,0,0
g8029.t1,0,1,0,0,2,0,0,0,0
g803.t1,144,146,674,565,418,486,1006,591,441
g8030.t1,0,0,12,17,36,9,46,9,84
g8031.t1,0,0,0,0,0,0,0,0,0
g8032.t1,0,0,0,0,33,62,76,3,97
g8033.t1,634,122,2239,32,210,5035,197,3163,693
g8034.t1,1253,592,423,437,1522,1188,464,1604,2505
g8035.t1,0,1,0,0,0,0,0,0,0
g8036.t1,1,0,0,52,85,141,37,44,15
g8036.t2,319,135,677,576,885,590,358,390,452
g8037.t1,36,135,218,97,26,421,1,57,48
g8038.t1,0,0,46,0,0,12,0,7,1
g8039.t1,474,652,1439,431,2035,1194,1305,929,1833
g804.t1,0,0,0,0,6,11,5,4,0
g804.t2,0,0,0,0,0,0,0,0,0
g8040.t1,1603,413,2200,1372,5481,3229,8576,4262,4180
g8041.t1,534,185,538,530,1736,1404,2764,1853,1778
g8042.t1,0,0,0,0,0,0,0,0,0
g8042.t2,0,0,0,0,0,0,0,0,0
g8042.t3,0,0,0,0,0,0,0,0,0
g8043.t1,90,0,229,43,181,216,294,78,84
g8044.t1,0,0,6,0,138,88,288,57,103
g8045.t1,0,0,0,0,16,0,0,0,0
g8046.t1,158,12,196,68,231,160,135,69,289
g8047.t1,756,340,587,956,1493,886,1186,816,1545
g8048.t1,113,185,139,4,308,217,137,240,509
g8049.t1,322,657,919,279,659,667,522,518,958
g805.t1,3266,152,701,3649,260,120,543,212,49
g8050.t1,0,0,0,0,0,0,7,0,0
g8051.t1,0,0,0,0,10,0,0,0,3
g8052.t1,0,0,0,0,0,0,0,0,0
g8053.t1,0,0,0,0,0,0,0,0,0
g8054.t1,0,0,0,0,0,0,0,0,0
g8055.t1,0,0,0,0,0,0,0,0,0
g8056.t1,124,0,24,0,0,3,0,0,0
g8057.t1,0,0,0,0,0,1,0,0,0
g8058.t1,0,0,0,0,0,0,0,10,4
g8059.t1,228,155,414,292,395,310,332,220,663
g806.t1,0,0,0,0,0,0,0,0,13
g8060.t1,401,384,601,403,1366,580,1103,1074,1120
g8061.t1,0,0,0,0,8,0,0,0,37
g8062.t1,16,0,31,0,30,20,22,21,42
g8063.t1,231,283,620,659,810,478,675,594,514
g8064.t1,0,0,0,0,0,0,0,0,0
g8065.t1,11144,8651,24289,16366,19016,14581,17083,14902,11037
g8066.t1,0,0,0,4,12,0,8,11,826
g8067.t1,4116,3982,8880,8874,14685,8167,13510,7099,11357
g8068.t1,101,147,250,188,303,258,373,291,760
g8069.t1,292,438,190,194,232,304,197,230,1128
g807.t1,0,0,0,0,0,0,0,0,0
g807.t2,0,0,0,0,0,0,0,0,0
g807.t3,259,0,311,291,243,156,127,108,456
g8070.t1,431,262,592,521,666,678,505,464,661
g8071.t1,598,58,1212,786,761,850,1083,1645,814
g8072.t1,91,0,246,22,740,265,515,663,645
g8073.t1,51,46,29,57,65,41,54,55,423
g8074.t1,0,0,82,21,9,31,0,19,140
g8075.t1,444,60,315,329,327,321,692,295,954
g8076.t1,317,260,1097,323,1187,584,392,362,1152
g8077.t1,377,60,1238,974,5803,472,345,462,3636
g8078.t1,14,1,87,93,87,119,100,14,247
g8079.t1,0,0,0,0,38,6,0,16,47
g808.t1,3391,1434,5770,6719,8695,4683,4944,3311,4194
g8080.t1,3,21,1,44,67,68,174,80,268
g8081.t1,1774,837,3123,2221,3627,5544,5039,3295,3147
g8082.t1,95,0,64,63,268,288,357,287,96
g8082.t2,0,0,25,64,30,21,60,10,35
g8083.t1,0,0,0,19,0,0,7,0,48
g8084.t1,537,2327,2211,2874,20565,2551,1755,4455,84577
g8085.t1,0,67,0,0,16,0,0,0,30
g8086.t1,0,0,0,0,10,0,0,0,157
g8087.t1,0,0,0,0,54,0,0,0,283
g8088.t1,0,0,0,0,12,0,0,0,74
g8089.t1,0,0,0,0,24,0,0,0,56
g809.t1,1194,406,1304,1163,2597,2152,2866,2191,2834
g8090.t1,0,0,0,0,0,0,0,0,0
g8090.t2,0,0,0,0,0,0,0,0,0
g8090.t3,0,0,0,0,37,9,42,12,38
g8091.t1,523,145,449,547,1226,1040,1285,682,1805
g8092.t1,88,91,11,49,115,62,63,63,107
g8093.t1,0,0,0,64,7,0,6,0,0
g8094.t1,94,0,263,66,683,205,176,93,253
g8095.t1,0,0,30,0,0,27,13,0,11
g8096.t1,168,0,119,394,498,195,252,230,1322
g8097.t1,12,0,0,0,274,431,18,12,1210
g8098.t1,105,38,109,155,132,474,611,379,569
g8099.t1,96,85,78,204,219,287,1308,382,411
g81.t1,0,0,0,0,0,0,0,0,0
g810.t1,113,0,0,0,41,66,42,75,255
g8100.t1,930,384,719,594,982,754,1002,661,1014
g8101.t1,340,0,971,143,790,192,3,747,146
g8102.t1,552,401,1162,807,752,932,824,710,1588
g8103.t1,0,0,0,0,0,0,0,0,0
g8103.t2,0,0,0,0,0,0,0,0,0
g8104.t1,16,60,110,0,156,342,472,287,326
g8105.t1,0,0,4,0,15,21,29,31,137
g8106.t1,0,0,0,0,0,0,0,0,0
g8106.t2,0,0,0,0,0,2,0,0,0
g8107.t1,4837,5726,9305,5953,10825,16143,10352,15874,8423
g8108.t1,3877,1775,10464,5067,9918,7851,3313,12819,6751
g8109.t1,1472,1142,4666,1728,14284,2596,4159,5116,990
g811.t1,2243,540,2791,2421,4737,2813,3239,3213,5901
g8110.t1,0,0,0,0,4,0,0,14,1
g8111.t1,685,908,2988,2381,1964,1881,2493,2730,1238
g8112.t1,221,0,207,91,133,108,187,49,296
g8113.t1,0,0,0,120,33,39,73,53,187
g8114.t1,0,0,0,0,253,0,0,0,0
g8115.t1,0,0,0,0,91,0,1,0,0
g8116.t1,18,0,0,0,15,18,20,28,67
g8117.t1,848,523,5144,1605,741,2459,1982,1950,1608
g8118.t1,109,319,629,345,973,2305,2199,1042,1781
g8119.t1,0,0,0,0,8,13,0,11,0
g812.t1,0,0,0,0,0,0,0,0,0
g812.t2,0,0,0,0,0,0,0,0,0
g8120.t1,0,0,0,0,1,0,0,0,0
g8120.t2,0,0,0,0,0,0,0,0,0
g8121.t1,404,236,981,969,1074,1004,1142,1055,407
g8122.t1,0,0,0,0,42,16,0,10,53
g8123.t1,42,64,66,50,87,202,197,127,240
g8124.t1,38,0,0,0,0,11,4,0,0
g8125.t1,0,0,51,143,124,65,49,109,2208
g8126.t1,0,0,0,0,0,0,0,0,0
g8126.t2,0,0,0,0,0,0,0,0,0
g8127.t1,0,0,0,0,0,0,0,11,0
g8128.t1,0,0,20,0,0,4,0,0,6
g8129.t1,374,256,600,286,350,403,418,345,898
g813.t1,105,208,195,259,473,672,526,830,251
g8130.t1,347,144,1034,297,716,643,812,725,629
g8131.t1,0,0,0,0,0,9,0,12,0
g8132.t1,0,0,0,20,12,4,86,328,50
g8133.t1,2507,1656,2490,1933,1964,2437,2169,1606,712
g8133.t2,124,194,258,21,132,212,127,160,11
g8134.t1,859,199,1738,1701,1720,1115,1530,1462,1177
g8135.t1,125,0,0,46,54,80,127,133,761
g8136.t1,18,0,210,159,83,246,930,140,139
g8137.t1,267,208,366,276,570,1206,898,574,690
g8138.t1,0,0,0,0,0,0,3,0,2
g8139.t1,0,0,0,22,158,31,23,78,89
g814.t1,0,0,0,0,0,0,0,0,0
g814.t2,0,0,0,0,0,0,0,0,0
g8140.t1,1622,793,2450,1736,4388,2684,2847,2107,2504
g8141.t1,2182,1624,1572,2462,11599,7451,8096,5988,9613
g8142.t1,154,78,371,70,267,339,359,181,145
g8143.t1,426,290,942,528,873,511,831,420,1056
g8144.t1,642,290,375,349,276,45,6,125,792
g8145.t1,1280,988,2398,1244,1043,1537,1856,1109,2381
g8146.t1,95,0,280,97,129,396,285,232,642
g8147.t1,0,0,0,0,0,0,0,0,0
g8147.t2,0,0,0,0,0,0,0,0,0
g8148.t1,0,0,0,0,31,0,31,0,24
g8149.t1,0,0,0,0,68,51,14,97,34
g815.t1,0,0,0,0,0,0,0,0,8
g815.t2,11,54,169,110,75,103,85,80,189
g8150.t1,79,0,50,104,264,494,625,466,372
g8151.t1,290,320,1847,577,1545,1365,1251,1172,2839
g8152.t1,1259,1191,2371,1474,1414,3043,2557,3463,1767
g8153.t1,2551,1558,4338,2325,7776,20806,27836,10498,4772
g8154.t1,0,0,0,0,0,0,0,0,0
g8154.t2,0,0,0,0,0,0,0,0,0
g8155.t1,0,0,3,0,114,161,307,38,26
g8156.t1,253,148,239,216,124,252,857,716,520
g8157.t1,0,0,0,39,13,6,186,30,33
g8158.t1,66,0,229,178,765,597,824,610,570
g8159.t1,1088,870,1234,1411,1587,1367,1229,1036,1687
g816.t1,210,354,960,516,1061,930,722,719,993
g8160.t1,0,0,0,0,10,0,0,0,0
g8161.t1,0,0,0,0,10,0,0,0,71
g8162.t1,0,0,158,0,174,0,2,62,0
g8163.t1,0,0,0,26,4,0,0,4,11
g8164.t1,0,182,84,368,388,417,805,650,314
g8165.t1,404,396,1236,902,6498,810,673,1470,793
g8166.t1,0,0,0,0,23,0,0,10,6
g8167.t1,56,40,0,0,12,72,10,61,15
g8168.t1,2,0,2,32,8,64,29,217,6
g8169.t1,0,0,0,2,0,2,0,1,83
g817.t1,0,0,3,0,0,0,0,0,0
g8170.t1,0,0,260,73,0,0,0,0,0
g8171.t1,378,221,875,424,238,318,670,473,26
g8172.t1,25,186,329,50,267,50,197,198,21
g8173.t1,0,0,0,0,0,22,0,14,0
g8174.t1,2901,1757,8790,9649,5606,4831,4579,5788,599
g8175.t1,531,335,695,520,1423,2478,4630,1818,706
g8176.t1,0,0,0,88,24,0,4,21,313
g8177.t1,0,0,0,0,0,0,0,0,0
g8177.t2,0,0,0,0,6,0,0,0,24
g8178.t1,0,0,0,0,3,0,0,0,0
g8179.t1,0,660,0,0,0,8,1,9,0
g818.t1,0,0,0,0,0,0,0,0,0
g8180.t1,0,0,20,0,0,0,7,1,2
g8181.t1,5587,2444,7661,12393,26836,5894,4198,21624,4896
g8182.t1,0,82,234,38,44,80,17,161,195
g8183.t1,92,1304,45,0,97,74,112,93,18
g8184.t1,0,0,0,0,0,1,0,0,0
g8185.t1,0,0,0,0,14,153,0,4,0
g8186.t1,0,0,0,0,0,0,0,5,0
g8187.t1,454,928,899,716,100,190,133,815,128
g8188.t1,116,1014,1792,940,3167,1850,1110,1574,1480
g8189.t1,773,1025,7362,1234,5888,3905,1188,1501,726
g819.t1,0,0,0,0,0,0,0,0,0
g8190.t1,0,0,0,0,0,0,3,7,0
g8190.t2,0,0,0,0,3,2,5,5,1
g8191.t1,0,0,0,0,0,14,0,0,140
g8192.t1,0,0,0,0,0,0,0,0,0
g8193.t1,0,0,0,0,0,0,0,0,0
g8193.t2,0,0,0,0,0,0,0,0,0
g8193.t3,0,0,0,0,0,0,0,0,0
g8193.t4,0,0,0,0,0,0,0,0,0
g8194.t1,19547,15118,26962,16084,23749,23388,26298,19621,19925
g8195.t1,0,0,46,110,30,14,227,45,522
g8196.t1,0,0,2190,0,30,0,0,2722,5
g8197.t1,39,0,25,1080,1848,29,132,16,676
g8198.t1,260,75,71,342,1045,832,1011,514,924
g8199.t1,3331,4018,6636,5026,2678,6414,8078,3687,2016
g82.t1,0,185,58,114,85,53,96,39,26
g820.t1,1197,852,3155,1614,2347,934,944,1207,905
g8200.t1,2186,1942,5611,2848,2804,3449,5420,3031,3803
g8201.t1,425,292,832,895,1393,3350,4091,1702,842
g8202.t1,2456,386,6868,3960,338,1178,3545,1487,249
g8203.t1,174,0,216,248,578,1245,529,640,273
g8204.t1,5,0,0,0,38,16,74,40,52
g8205.t1,157,331,592,380,349,535,700,325,643
g8206.t1,193,94,90,0,20,10,13,138,92
g8207.t1,206,835,996,401,545,580,741,430,1457
g8208.t1,0,0,0,0,0,0,0,0,0
g8209.t1,0,0,0,0,0,0,0,11,0
g821.t1,0,93,0,50,795,1844,5545,2556,69
g8210.t1,156,108,797,181,412,189,322,247,382
g8211.t1,9173,5202,17816,16828,25129,16365,19798,14091,5003
g8212.t1,0,6,0,185,20,0,25,32,7
g8213.t1,501,512,767,370,388,598,337,183,133
g8214.t1,820,452,3025,2144,1572,5285,1888,1297,870
g8215.t1,72,0,297,4,34,59,76,348,55
g8216.t1,99,145,826,567,1106,1116,267,994,1924
g8217.t1,0,0,0,0,3,0,0,0,3
g8218.t1,0,0,0,0,0,0,19,0,16
g8219.t1,0,0,0,0,0,0,0,0,0
g8219.t2,0,0,41,0,4,21,13,2,3
g822.t1,0,131,0,269,0,8,0,0,0
g8220.t1,137,0,328,18,110,174,88,77,334
g8221.t1,1459,643,2127,2661,5017,2113,1900,2859,9818
g8222.t1,1235,263,726,816,1181,1095,1556,1299,1906
g8223.t1,0,0,0,0,10,0,0,0,10
g8224.t1,0,0,0,0,0,0,0,0,0
g8225.t1,28,0,58,0,37,0,0,0,115
g8226.t1,3668,1491,4522,3522,5246,3430,3682,3724,7237
g8227.t1,104,53,581,379,702,996,1400,549,632
g8228.t1,58,52,173,16,63,122,101,122,229
g8229.t1,1362,423,2524,3057,3034,4173,3480,2800,1987
g823.t1,2,170,63,116,314,70,0,198,40
g8230.t1,0,0,0,69,3,28,0,36,32
g8231.t1,0,0,0,0,27,2,0,0,74
g8232.t1,0,0,0,15,26,55,26,10,40
g8233.t1,0,367,0,50,58,21,25,55,3056
g8234.t1,5030,5558,9922,6742,14502,10543,13072,8813,13505
g8235.t1,186540,144646,570110,342452,302956,322875,332074,277516,163596
g8236.t1,2039,1921,4377,2659,3874,4097,5126,3976,6005
g8237.t1,861,210,1408,571,2456,5661,8769,3096,873
g8238.t1,0,0,0,0,4,2,6,0,0
g8239.t1,44537,41255,99354,74556,104616,91235,108172,86873,33178
g824.t1,0,0,0,0,31,1,30,0,26
g8240.t1,423,83,124,289,353,361,998,134,4153
g8241.t1,0,0,0,0,0,0,0,0,0
g8242.t1,0,0,0,0,0,0,0,0,4
g8243.t1,0,0,0,0,0,0,0,0,0
g8244.t1,0,0,0,0,0,0,0,0,0
g8245.t1,0,0,0,0,8,1,0,0,18
g8246.t1,0,0,0,2,0,0,0,0,0
g8247.t1,0,0,0,0,0,0,0,0,0
g8248.t1,0,0,0,0,0,0,0,0,0
g8249.t1,0,0,0,0,0,0,0,0,0
g825.t1,0,0,0,0,0,0,0,0,0
g8250.t1,0,0,0,0,0,49,0,0,0
g8251.t1,0,0,0,0,0,0,0,0,0
g8252.t1,0,0,0,0,0,38,3,10,181
g8253.t1,0,0,0,0,0,0,0,0,0
g8254.t1,0,0,0,0,0,0,0,0,26
g8255.t1,0,0,0,0,0,0,0,0,0
g8256.t1,0,0,0,0,0,0,0,0,0
g8257.t1,0,0,69,19,0,6,0,4,5
g8258.t1,0,0,0,0,0,0,0,0,0
g8259.t1,0,0,0,0,15,12,0,0,0
g826.t1,0,0,0,0,0,0,0,0,0
g8260.t1,0,0,0,24,0,14,0,1,0
g8261.t1,0,0,0,0,0,0,0,0,0
g8262.t1,19,0,527,471,181,78,38,390,170
g8263.t1,0,0,0,0,4,0,0,0,0
g8264.t1,0,0,0,0,0,0,0,0,71
g8265.t1,0,0,0,0,0,0,0,0,0
g8266.t1,1681,2706,3364,1387,5457,9288,14493,9626,9017
g8267.t1,0,0,0,0,0,0,18,0,49
g8268.t1,549,207,726,895,919,1399,1992,834,715
g8269.t1,22934,13818,34369,28048,52650,23573,28552,29884,98574
g827.t1,0,0,0,0,0,0,0,0,0
g8270.t1,40,0,354,0,1485,98,95,143,696
g8271.t1,189,0,1883,582,7142,6550,16429,2973,3199
g8272.t1,2,0,0,0,0,0,0,0,0
g8273.t1,0,0,0,0,0,31,28,9,16
g8274.t1,0,0,0,0,0,0,0,0,0
g8275.t1,0,131,0,0,0,0,0,1,0
g8276.t1,4874,2302,7384,1369,52,55,53,325,0
g8277.t1,0,0,0,0,7,0,0,0,0
g8278.t1,0,0,0,0,22,0,0,0,20
g8279.t1,104,0,118,823,18,3,0,0,66
g828.t1,0,0,0,0,0,0,0,0,0
g8280.t1,0,0,56,35,0,0,0,0,0
g8281.t1,0,0,0,0,0,0,0,0,0
g8282.t1,0,0,0,0,0,0,0,0,0
g8283.t1,0,0,0,0,0,3,0,0,0
g8284.t1,0,0,0,0,1,1,0,34,0
g8285.t1,3315,1357,5606,11105,3128,5451,13262,4784,719
g8286.t1,23365,14389,36164,15887,21240,19592,17827,22639,9233
g8287.t1,1128,1366,2336,3257,1206,331,731,724,128
g8288.t1,0,0,0,71,0,4,19,0,54
g8289.t1,0,0,0,0,262481,21,0,0,967178
g829.t1,0,0,0,0,0,0,0,0,0
g8290.t1,0,0,8,14,15,13,60,0,151
g8291.t1,77,60,50,72,152,59,55,236,424
g8292.t1,528,209,671,214,677,872,917,560,986
g8293.t1,0,0,0,0,0,0,0,0,0
g8293.t2,0,0,0,0,0,0,0,0,0
g8293.t3,0,0,0,0,0,0,0,0,0
g8294.t1,8845,7932,19797,15176,25981,23079,27756,17616,15957
g8295.t1,0,0,0,0,0,0,0,0,0
g8295.t2,0,0,0,0,0,0,0,0,0
g8296.t1,350,243,218,280,415,402,334,250,932
g8297.t1,0,0,0,0,4,0,0,0,10
g8298.t1,1863,1621,2661,1378,847,2177,4184,1231,364
g8299.t1,0,0,0,0,0,0,0,0,0
g8299.t2,1,0,34,20,43,12,72,17,0
g83.t1,0,0,0,0,0,0,0,0,0
g83.t2,0,0,0,0,0,0,0,0,0
g830.t1,0,0,0,0,0,0,0,0,0
g8300.t1,40,62,24,31,3,14,26,11,0
g8301.t1,0,0,0,0,0,0,0,0,0
g8302.t1,0,0,0,0,0,0,0,0,0
g8303.t1,0,0,0,0,0,0,0,0,0
g8304.t1,0,34,0,44,0,30,22,0,34
g8305.t1,460,486,812,1194,483,5021,3119,441,37
g8306.t1,0,0,0,0,0,0,0,0,0
g8307.t1,0,0,0,0,0,0,0,0,0
g8308.t1,0,0,0,0,0,0,0,0,22
g8309.t1,0,0,0,87,12,0,0,28,759
g831.t1,0,0,0,0,0,0,0,0,0
g8310.t1,0,0,0,0,0,0,0,0,3
g8311.t1,0,0,0,0,430,2,0,6,14
g8312.t1,224,118,367,6,5949,1184,203,398,453
g8313.t1,0,0,0,0,2980,14,0,0,38
g8314.t1,405,244,617,504,856,497,374,452,641
g8315.t1,0,0,6,16,129,23,4,10,374
g8316.t1,82,327,1533,1543,443,904,945,954,855
g8317.t1,2348,1476,7855,4368,2583,2752,3221,2321,3804
g8318.t1,36,97,224,54,36,60,12,53,1458
g8319.t1,0,0,0,0,5,0,0,0,0
g832.t1,0,0,0,0,0,0,0,0,0
g8320.t1,1501,879,3519,3058,925,1308,1044,1437,1060
g8321.t1,0,0,0,0,0,9,0,0,0
g8322.t1,0,0,0,0,19,7,16,0,31
g8322.t2,69,0,108,33,87,90,90,69,177
g8323.t1,468,830,1619,1293,2332,1926,1676,1813,1887
g8324.t1,0,0,86,0,6,13,0,31,10
g8325.t1,350,8,351,433,640,614,821,580,1240
g8326.t1,0,0,0,0,0,18,20,14,95
g8327.t1,0,0,0,102,14,87,12,42,180
g8328.t1,0,0,0,0,0,0,0,0,0
g8328.t2,0,0,0,0,0,0,0,0,0
g8329.t1,0,0,0,2,0,0,0,0,114
g833.t1,0,0,0,0,0,0,0,0,0
g8330.t1,0,0,0,0,0,36,14,7,0
g8331.t1,656,2745,2094,2457,3666,2493,3619,619,436
g8332.t1,97,385,180,410,809,21,30,28,187
g8333.t1,0,0,0,0,0,0,0,0,0
g8334.t1,27,53,153,1,161,13,0,8,2
g8335.t1,0,0,0,0,0,0,0,0,1
g8336.t1,0,0,0,0,0,0,0,0,0
g8337.t1,1299,3705,6132,6646,1110,2284,1085,3104,194
g8338.t1,98,261,380,342,326,222,274,390,464
g8339.t1,670,648,1525,855,910,851,1124,901,1449
g834.t1,0,0,0,0,0,0,0,0,2
g8340.t1,0,0,0,22,0,0,24,0,95
g8341.t1,657,337,191,420,88,447,444,449,106
g8342.t1,128,80,136,145,144,174,199,118,588
g8343.t1,7225,9477,24477,15698,30533,11541,18630,22230,7347
g8344.t1,678,272,2142,1030,936,1452,1348,1531,3783
g8345.t1,0,0,0,0,0,0,0,0,0
g8345.t2,0,0,0,0,0,7,0,0,0
g8346.t1,4472,2356,2075,2644,1214,404,240,205,55
g8347.t1,0,0,0,0,0,0,0,0,0
g8348.t1,0,0,0,0,0,0,0,0,0
g8349.t1,0,0,0,0,0,0,0,6,0
g835.t1,0,0,0,0,0,0,0,0,0
g8350.t1,0,0,0,0,0,0,0,0,0
g8351.t1,0,0,86,100,224,19,22,16,17
g8352.t1,0,0,0,0,0,0,0,0,0
g8353.t1,0,0,0,0,4,0,0,14,0
g8354.t1,0,0,0,0,0,0,0,0,0
g8355.t1,0,0,0,0,21,16,82,37,4
g8356.t1,0,0,0,0,0,1,4,14,182
g8357.t1,0,0,0,0,0,0,0,0,0
g8357.t2,0,0,0,0,0,0,0,0,0
g8358.t1,77,0,0,22,85,82,66,76,90
g8359.t1,71,0,0,0,57,15,14,12,35
g836.t1,0,0,0,0,0,0,0,0,0
g8360.t1,0,0,0,0,49,6,5,18,56
g8361.t1,21,0,0,0,0,0,0,8,1
g8361.t2,0,0,0,0,0,0,0,0,0
g8362.t1,0,68,53,41,22,16,11,45,50
g8363.t1,0,0,0,0,0,0,0,0,0
g8364.t1,1247,1060,2423,2209,3421,2843,2568,2265,4874
g8365.t1,0,0,0,0,0,0,0,0,0
g8365.t2,0,0,0,0,0,0,0,0,0
g8366.t1,0,0,0,0,0,0,0,0,0
g8367.t1,884,162,1515,847,474,691,961,722,1516
g8368.t1,773,512,1425,1351,4618,2736,5777,3714,2109
g8369.t1,1057,707,6057,1790,12409,7842,13184,11691,5229
g837.t1,0,0,0,0,0,0,0,0,0
g8370.t1,432,324,974,112,864,929,1500,772,1108
g8371.t1,0,0,0,0,0,0,0,0,0
g8372.t1,0,0,0,0,0,0,0,0,0
g8373.t1,0,0,0,0,0,0,0,0,0
g8374.t1,0,0,0,4,11,0,0,1,56
g8375.t1,0,0,0,0,2,8,2,20,0
g8376.t1,0,0,0,0,0,1,2,6,0
g8377.t1,0,0,0,0,2,8,0,0,0
g8378.t1,0,0,0,0,0,0,2,0,0
g8379.t1,0,92,0,0,5,1,32,0,10
g838.t1,85,0,0,0,0,0,0,0,18
g8380.t1,652,342,1034,693,872,907,777,633,884
g8381.t1,95,0,242,0,229,210,235,91,263
g8382.t1,2889,4332,13056,5907,12319,10412,9819,10658,11923
g8383.t1,0,0,0,0,0,0,4,4,8
g8384.t1,274,44,389,355,1281,342,396,703,666
g8385.t1,149,181,1007,278,838,831,764,798,1671
g8386.t1,63,0,94,0,31,29,84,64,618
g8387.t1,62,296,138,90,127,129,197,166,1242
g8388.t1,106,212,339,126,169,230,141,210,530
g8389.t1,0,0,0,0,6,95,0,0,1
