"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g15361.t1",16765.5414148052,-2.45405578126455,0.65070989394696,-3.77135157171067,0.000162365725234133,0.0082187378642756
"g1279.t1",15.3462980580165,4.93048197985246,1.30894153119734,3.76677022031866,0.000165373075782475,0.00832377814771791
"g8445.t1",32795.2576665939,3.93574661902259,1.04520775759976,3.76551608080362,0.000166205425466738,0.0083291417583244
"g17218.t1",274.499790419618,-2.97834628052174,0.791667498892881,-3.76211766263849,0.000168480747551475,0.00840645677782927
"g11654.t1",803.27179024316,-2.56932902996484,0.683527472431949,-3.75892576903064,0.000170644452628211,0.00847755730892359
"g3240.t1",1371.24326672833,2.83836618314129,0.755669583266061,3.75609425864894,0.000172585713760083,0.00853704159961514
"g16061.t1",286.849223088254,-2.64062531443497,0.703763485767775,-3.75214879407129,0.00017532534934283,0.00863533780711726
"g13109.t1",4.80140796671077,5.04833961518667,1.34631630063717,3.74974262199564,0.000177016158763251,0.00868135657250886
"g13717.t1",12456.2898483918,-1.38695021240161,0.370246127361684,-3.74602219956979,0.000179660699419668,0.00876995116509242
"g6585.t1",2441.9446314753,-2.92460358168204,0.780923130602786,-3.74505949058593,0.000180351034764884,0.00876995116509242
"g498.t1",11553.8024567481,-1.07333846735414,0.286724358845945,-3.74345057976338,0.000181510315652836,0.00878908178241326
"g2693.t1",59.779208147055,-2.24622113873213,0.601071424759897,-3.73702865616911,0.000186207708986894,0.00897865406862854
"g11194.t1",723.057188041745,-3.32389058690985,0.890484302936356,-3.73267734866227,0.000189455214097991,0.00905911682078562
"g7422.t1",858.674400565513,-7.53968535587227,2.01978460325713,-3.73291555134824,0.000189276068079101,0.00905911682078562
"g8276.t1",2221.76309707198,-5.41042835972124,1.44995472493017,-3.73144641463325,0.000190383509804879,0.00906573094821906
"g15072.t1",85.5867145316717,-10.0700170230441,2.70030779959727,-3.72921080498526,0.00019208041278188,0.00910873891357377
"g14251.t1",2820.06888184844,-1.85513611963337,0.49776494746345,-3.72693201698294,0.00019382471084421,0.00915363120019815
"g6745.t1",49.9839274412536,6.53830604233623,1.75741495557939,3.72041106261136,0.000198898777483543,0.00935476381311943
"g16606.t1",13192.9787375413,-1.03914942915947,0.279429130163792,-3.71882998937998,0.000200147699398795,0.00937508162571661
"g2875.t1",99.0258183093552,-10.2799008005223,2.76750746169233,-3.71449795269427,0.000203607518160185,0.00949837348945642
"g3309.t1",491.058800959253,-2.51349113537475,0.679076927663148,-3.701334904757,0.000214468180977542,0.00996452163926425
"g16556.t1",7602.66059275744,3.06911819086996,0.829808558128725,3.69858584947718,0.000216804021619018,0.00999214036987893
"g8910.t1",157.731918233268,-2.53755960137494,0.685968504305597,-3.69923631398164,0.000216249181896064,0.00999214036987893
"g16834.t1",1638.04642415392,1.01419467169487,0.274600447587324,3.69334675382256,0.000221321906114575,0.0101595607782835
"g11806.t1",806.8697959334,-1.91566301318005,0.518987160543225,-3.69115685092272,0.000223236416601241,0.0102066179956806
"g10274.t1",27.2315203400458,-6.91795376375468,1.87621575811877,-3.68718455423864,0.00022674891092205,0.0103260734196089
"g6176.t1",250.301889345042,7.13206971632024,1.93486788429243,3.68607581645215,0.000227738530918547,0.0103301477502816
"g6822.t1",6.32685701829986,6.05253445845059,1.64758165400673,3.67358694710608,0.000239169242406882,0.0108059300230763
"g15451.t1",180.981928730112,-2.14925219553298,0.585287991469559,-3.67212761385481,0.000240539507729794,0.0108252211400279
"g1710.t1",982.719611111887,-1.674846119994,0.456681930509458,-3.66742366645774,0.00024500665863508,0.0109831891191257
"g17820.t1",2573.23260073031,1.87624168250929,0.511859610362542,3.66553962165598,0.000246817592934419,0.0110213178852739
"g15227.t1",2199.32437859146,-1.58442529600271,0.432586433454462,-3.66267911674929,0.00024959111378431,0.0110591027868291
"g4834.t1",4140.91259761119,3.47253131896778,0.947927692156306,3.66328713434736,0.000248999150120484,0.0110591027868291
"g15601.t1",6.22527370095083,5.43501184323471,1.48717971796248,3.65457636194837,0.000257606984718706,0.0113652416930013
"g4517.t1",3509.80523984108,0.911831455751109,0.249563362431075,3.65370720633298,0.000258481010968398,0.0113652416930013
"g4539.t1",2179.19419499095,2.93272908401092,0.803213862976217,3.65124311119834,0.000260974054610994,0.0114310620256327
"g12048.t1",1764.51418549895,2.02806976364342,0.556114400819088,3.64685712266455,0.00026546743574761,0.0115836665119375
"g12804.t1",344.664458802248,0.662333529808115,0.181855968399845,3.64207749482188,0.000270446626216237,0.0117562328880967
"g1637.t1",486.252800664357,1.12758210637753,0.309984231542093,3.63754666089981,0.000275247339142051,0.0118749566315571
"g3820.t1",25092.8218407454,-0.622024242066018,0.170964507632032,-3.63832382920556,0.000274418244139737,0.0118749566315571
"g6866.t1",8.25320286633231,5.84566834410003,1.60874270237572,3.63368755952546,0.000279399172349801,0.0120089322168027
"g12412.t1",15986.4348695326,1.29275185205928,0.357593752697463,3.61514104289453,0.000300184146597925,0.012854153978947
"g17681.t1",5.63996882655436,5.88572211745358,1.62859807539143,3.61398076443076,0.000301531442261604,0.0128638469568556
"g11631.t1",66.6741174895374,-4.14925201553667,1.14911152338183,-3.61083491994358,0.000305212889908935,0.0129248085778411
"g9648.t1",1690.9417992177,-1.97979096097288,0.548287404068443,-3.61086347467092,0.000305179285056723,0.0129248085778411
"g5736.t1",141.046412633983,-7.48731430537236,2.07412879748552,-3.60985986716413,0.000306362469813569,0.0129257930278696
"g13433.t1",396.665602568079,-2.90535055156197,0.805165468030347,-3.60838941425202,0.000308103792746301,0.0129516451485588
"g10206.t1",10361.5972594213,-1.1121035321044,0.308524817953105,-3.60458370734195,0.000312653670084945,0.0130473218832539
"g4838.t2",4.02875293862999,5.40200240889269,1.49846183830867,3.6050316870198,0.000312114844122392,0.0130473218832539
"g12191.t1",18533.2169477545,-4.21883357046724,1.17075092829653,-3.60352784567572,0.000313927098295373,0.0130529977537598
"g9964.t1",2468.95265782358,2.07715505010703,0.577567503568185,3.59638490267278,0.000322670254794622,0.0133681005199389
"g9946.t1",287.590019047526,-2.17425741540112,0.604866217573717,-3.59460877832235,0.000324879388363485,0.0134112081325876
"g5942.t1",27.4668408510601,4.93874024980497,1.37456334729851,3.59295208875698,0.000326952721991489,0.0134484209232055
"g3264.t1",16685.5670781685,2.03870025473463,0.568069492554937,3.58882193367825,0.000332175620785755,0.0136144550862047
"g886.t1",21.4157897840523,7.22913655596795,2.01625891888887,3.58542074544267,0.000336535196527691,0.0137440495208249
"g11363.t1",232.990016431028,-2.63825337464717,0.736769152462742,-3.58084125241738,0.000342489705198673,0.013937630698085
"g15489.t1",58.2087400631731,-5.82220515395709,1.62687172348277,-3.57877334144887,0.000345210692502127,0.0139560572721467
"g6739.t1",355.67763750365,1.45231922570076,0.405828891247686,3.57864917215659,0.000345374718132595,0.0139560572721467
"g11380.t1",13.072318870561,5.23460927773196,1.46380790367927,3.57602200710544,0.000348862296773001,0.0140475218167262
"g7950.t1",11.7466120706001,4.77273506246493,1.33517893821195,3.57460331785679,0.000350759285935974,0.0140745229559484
"g16207.t1",6.94961119924831,5.59491833593432,1.56621824519539,3.57224694138098,0.000353931431262808,0.0141523244082648
"g7719.t1",2644.6326771538,1.71938642673616,0.481485642553492,3.57100248642437,0.000355617518810812,0.0141703702981697
"g6084.t1",12667.2130366294,2.31596833974888,0.648778651535634,3.56973574002023,0.000357341521334633,0.0141897968817863
"g12820.t1",52.9760529119338,-8.65245864725506,2.42561201724207,-3.56712391996348,0.000360920827072765,0.014246102004921
"g7502.t1",1091.0715669223,0.954374860143313,0.267564938306036,3.56689058807741,0.000361242217099338,0.014246102004921
"g16026.t1",907.635343556841,-1.54781708653338,0.434319169097293,-3.5637779694376,0.000365555195771922,0.0143668199543787
"g1557.t1",1126.487203991,1.30921805807472,0.367485522967245,3.56263846124741,0.000367146151501477,0.0143740911453638
"g583.t1",11749.7415445726,2.22276590637216,0.624047464891683,3.56185391564402,0.0003682452768157,0.0143740911453638
"g14945.t1",293.635241087243,-2.45094451328211,0.691508334451285,-3.54434558656035,0.000393588977087812,0.0152081720574402
"g17989.t1",249.617981617839,-1.93285126356077,0.545320825323703,-3.54442957943781,0.000393463596443648,0.0152081720574402
"g8927.t1",406.776925969855,1.65540083252387,0.46687681553522,3.54569080631289,0.000391585377861265,0.0152081720574402
"g13715.t1",2439.65845817608,-1.44594441728256,0.408455039139066,-3.54003324412473,0.000400076632419789,0.0154069779652668
"g7456.t1",4068.38557053465,2.96078879325308,0.837517271330025,3.53519729635089,0.000407470798928925,0.015639247118757
"g15993.t1",52.2293189976811,4.62027975445631,1.30989707078767,3.5272082497887,0.000419966308418162,0.0160117387222818
"g16620.t1",85.7966619371528,-3.07602132044302,0.871922120459622,-3.52786246416312,0.000418929765466208,0.0160117387222818
"g1853.t1",43.4793718710713,-2.56597749946356,0.727942626441763,-3.52497216986213,0.000423527283918854,0.0160940367889164
"g11660.t1",8800.68082778474,-1.14634292474295,0.326915479617086,-3.50654219887556,0.000453969447519063,0.0171939055436593
"g16860.t1",1620.34940762118,-1.75832148755043,0.502088012994724,-3.50201845501719,0.000461747633742958,0.0173738224420793
"g371.t1",5108.38154398698,-1.05393264598645,0.300921627922441,-3.50234927699543,0.000461174626439481,0.0173738224420793
"g5599.t1",4.53312354325359,5.57107928974519,1.59286957251532,3.49751127516851,0.000469620860921318,0.0176123169932452
"g2304.t1",4952.71686378009,-2.3523016972724,0.674558470577868,-3.48717242444124,0.000488156525834334,0.0181885853586845
"g6560.t1",28580.1672239776,-2.09050700954485,0.599474462175718,-3.48723280380887,0.0004880463232505,0.0181885853586845
"g14565.t1",130.866163680057,3.65743363247239,1.05002332712176,3.48319274248682,0.000495471506322753,0.018401394843236
"g5126.t1",145.400112054025,-2.02992339759395,0.583106096406105,-3.48122478928809,0.000499126413856391,0.0184773378239224
"g6183.t1",33608.1911003417,3.52325373697692,1.01425449482721,3.47373736566694,0.000513263156628695,0.0189395755159836
"g2415.t1",4172.40664522449,2.61764776586472,0.754836721297815,3.46783309821509,0.000524673044019754,0.0192769672542336
"g374.t1",468.692676267567,-2.36514137795204,0.682132852027698,-3.46727381758766,0.000525766011726657,0.0192769672542336
"g14832.t1",49.7379507817884,-9.28662530965969,2.6793490402105,-3.46600057338184,0.000528262153088014,0.0193068040408855
"g18127.t1",4442.11843304521,-1.78854967636817,0.516530802635665,-3.46261959062629,0.00053494412685112,0.0194889485706141
"g12496.t1",3474.3257288423,1.10353513941869,0.318883333036406,3.46062344780089,0.00053892607311084,0.0195718848576582
"g12311.t1",1724.05156576866,4.13698320162834,1.19608485145786,3.45877066880828,0.000542646730230911,0.0195830625035532
"g7784.t1",5.63329208215429,5.88502299928638,1.70126268520037,3.45920888671772,0.000541764568709982,0.0195830625035532
"g10484.t1",2540.2181017868,3.00295392064492,0.868987676913312,3.45569218117288,0.000548881752415327,0.0197459780273301
"g11833.t1",14.741413430712,5.13959225450785,1.48770982806614,3.45470074711328,0.000550903920474538,0.0197567918480181
"g16346.t1",28.7107806292879,5.53395554522685,1.60343848547146,3.45130517657477,0.000557882366406999,0.0199447290868745
"g1233.t1",19913.3446982816,-2.45146685994179,0.710622633653579,-3.44974497552643,0.000561116360945488,0.0199812260926546
"g13738.t1",808.766507065337,-1.20399680579372,0.349156607935175,-3.44830021380334,0.000564126634194849,0.0199812260926546
"g3396.t1",780.095429182395,0.848641873397588,0.246052896864106,3.44902207701415,0.000562620701106768,0.0199812260926546
"g15152.t1",2804.36743636624,-3.62002176953346,1.0513517445508,-3.44320707916848,0.000574858957582464,0.0202987119914349
"g16371.t1",4457.62620904416,-3.23932654047466,0.942002248027849,-3.43876731425687,0.000584369280322608,0.0205712327023995
"g11358.t1",8.80710815963541,5.93693742313082,1.7272786985775,3.43716241508692,0.000587842995975108,0.0206302330942212
"g12550.t1",44700.2030009083,3.70251305269732,1.07776006347773,3.43537785279407,0.000591728148779184,0.0207032690103351
"g6828.t1",158.578256482268,-2.30659602606561,0.672441413233867,-3.43018139672995,0.000603177865059742,0.0210397239496219
"g11560.t1",751.894021584471,-2.18435176840785,0.638337686872864,-3.42193765671069,0.00062176568488821,0.0213021445744805
"g12758.t1",204.455981435931,-2.59448913054995,0.758558889669978,-3.42028702831328,0.000625550951690478,0.0213021445744805
"g14661.t1",797.696133238336,-4.47556026972712,1.30640560980673,-3.42585812256979,0.000612860417860212,0.0213021445744805
"g14665.t1",7976.02551950955,-2.12572186460944,0.621114496285339,-3.42243157633998,0.000620637164039681,0.0213021445744805
"g14995.t1",5.44514903932777,5.83720670682072,1.70514925779007,3.42328196792928,0.000618698630721362,0.0213021445744805
"g15920.t1",64.997377701965,-4.4140144419494,1.28911682644111,-3.42406083871799,0.000616928079109142,0.0213021445744805
"g4396.t1",4.65413627545717,5.6117047414369,1.64046185476509,3.42080782014921,0.00062435434853103,0.0213021445744805
"g5755.t1",8987.65583714505,-2.08879291371485,0.610579377448539,-3.42100141417058,0.000623910078286457,0.0213021445744805
"g12090.t1",2232.27781429873,-1.45103340770066,0.424543409344482,-3.41786817499094,0.000631136677066973,0.0214174827577227
"g17001.t1",265.504951117186,4.03363904766439,1.18039045209375,3.4172074507292,0.000632670499727083,0.0214174827577227
"g10825.t1",615.90342701852,1.60375733210465,0.469698706215706,3.41443847062277,0.000639136276430919,0.0214465728313486
"g1426.t1",57204.6733325025,4.89379048901723,1.43261203571995,3.41599146663451,0.000635502384129951,0.0214465728313486
"g16766.t1",1854.14266161571,-2.08739509996762,0.611204345712239,-3.41521639139389,0.000637313591944706,0.0214465728313486
"g2597.t1",123880.687342567,-0.838916802143553,0.246078799930015,-3.40913887089071,0.000651682964181589,0.0218038300202563
"g17775.t1",14481.8855058941,-0.604784465587781,0.177546870450417,-3.40633695234113,0.000658408643535679,0.0219181023171497
"g331.t1",85352.260303762,-1.73297952104524,0.508783188074789,-3.40612575585045,0.000658918203155859,0.0219181023171497
"g12231.t1",8744.01680899555,-1.50980749543806,0.443461656494402,-3.40459535413547,0.000662621616668891,0.0219775886499774
"g10009.t1",156.360220323152,-2.69128772047913,0.791713535107682,-3.39932008376373,0.000675536081124731,0.0223413604235949
"g17643.t1",3.92184487392068,4.75475247039459,1.39971654336989,3.39693953959228,0.000681440212939041,0.0224718617347369
"g3183.t1",555.436386330709,1.80644349948017,0.532251312319924,3.39396720621772,0.000688879412750382,0.0226520920937633
"g906.t1",195.819590111757,1.40248333294012,0.413400932459951,3.39254999884643,0.000692452932840764,0.0227045424493732
"g6462.t1",149.737018616309,-2.22035400023886,0.655042126665165,-3.38963542931618,0.000699856299714954,0.022881911383273
"g1468.t1",7.10189650924233,6.21894055350656,1.83588340401233,3.38743764441416,0.000705487519605856,0.0230004965198773
"g8923.t1",44553.0952701051,2.41338609703823,0.71294246554708,3.38510639170063,0.000711506711267156,0.0231310227153028
"g8356.t1",15.850880397003,7.37826276083109,2.1802885792783,3.38407623236433,0.000714181709446219,0.0231523991457763
"g2203.t1",42.9727864457024,5.82467621150627,1.72204758227231,3.38241304797187,0.000718520202461108,0.0232274305449118
"g1217.t1",1397.66021031842,-0.771951450247657,0.228333151815488,-3.3808119587972,0.000722719837438004,0.0232437686446321
"g7634.t1",13430.944014554,-1.11425528559634,0.329595369182037,-3.38067639834143,0.000723076455745351,0.0232437686446321
"g8606.t1",169.034103155448,1.17773437831808,0.348576671179161,3.37869535082211,0.000728306674374825,0.0233465011037025
"g15651.t1",9425.68427969882,-2.41498173030436,0.7149988663061,-3.37760218107881,0.00073120780751837,0.0233742083539856
"g10148.t1",334.986666579201,1.6777757597092,0.497855979556164,3.37000222675829,0.000751675762559307,0.0239617529198072
"g3420.t1",45.6875751113364,-6.57487187924923,1.95371598944769,-3.36531610262756,0.000764560134416658,0.0243049642730348
"g12192.t1",1452.13746666622,-3.80484496457495,1.13125828690963,-3.36337422549983,0.000769959122008619,0.0243939876495347
"g6235.t1",613.837178691963,1.38737792796203,0.412568462562586,3.36278231095177,0.000771611843567542,0.0243939876495347
"g6396.t1",17.3502718460735,4.74202169089312,1.41072719295274,3.3614023424102,0.000775477737870558,0.0244488530763806
"g11906.t1",52277.5435183756,-1.82474604876956,0.543542314504064,-3.35713706196818,0.000787540620532394,0.02455928304682
"g1631.t1",196.2387253025,-2.34714029367202,0.698969453491876,-3.35800124303902,0.000785082600945652,0.02455928304682
"g17411.t1",526.891572581598,5.28608878801507,1.57439564281267,3.35753519907578,0.000786407299594255,0.02455928304682
"g2198.t1",222.206417417646,-2.46132754502523,0.732836366850931,-3.35863182609481,0.000783293508064231,0.02455928304682
"g6431.t1",590.471070269147,-1.9676544054428,0.586563559354416,-3.35454593805391,0.000794953525795249,0.0247232700867921
"g15173.t1",13089.873558063,2.6437374017576,0.788468733146988,3.35300220619497,0.000799400693623644,0.0247753258694933
